"applicationdocsid","applicationdocstypeid","applno","submissiontype","submissionno","applicationdocstitle","applicationdocsurl","applicationdocsdate","tecode"
35019,2,20635,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20634s15s21s22lbl.pdf","2001-12-18 00:00:00",
20789,3,20635,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-634s015s021s022_020635s012s019s020_LevaquinTOC.cfm","2005-06-27 00:00:00",
25387,1,20635,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20634s15s21s22ltr.pdf","2001-12-18 00:00:00",
35020,2,20635,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20634s15s21s22lbl.pdf","2001-12-18 00:00:00",
20790,3,20635,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-634s015s021s022_020635s012s019s020_LevaquinTOC.cfm","2005-06-27 00:00:00",
25388,1,20635,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20634s15s21s22ltr.pdf","2001-12-18 00:00:00",
35021,2,20635,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20634s15s21s22lbl.pdf","2001-12-18 00:00:00",
2942,1,20635,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20634se1-025,20635se1-022ltr.pdf","2002-10-30 00:00:00",
2943,1,20635,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20634se1-027,20635se1-026ltr.pdf","2003-06-08 00:00:00",
35022,2,20635,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20634se1-027,20635se1-026_levaquin_lbl.pdf","2003-06-08 00:00:00",
41509,3,20635,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020635_S026_LEVAQUIN.pdf","2008-08-01 00:00:00",
2944,1,20635,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20634se2-028,20635se2-027ltr.pdf","2003-12-04 00:00:00",
41510,3,20635,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020635_S027_LEVAQUIN.pdf","2008-08-01 00:00:00",
12892,2,20635,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20634slr029,20635slr029_levaquin_lbl.pdf","2004-04-05 00:00:00",
25389,1,20635,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20634slr029,20635slr029ltr.pdf","2004-03-10 00:00:00",
2945,1,20635,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20634s030,20635s030ltr.pdf","2004-07-21 00:00:00",
2946,1,20635,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20634s033,034,20635s033,034ltr.pdf","2004-09-15 00:00:00",
12893,2,20635,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20634s033,034,20635s033,034lbl.pdf","2004-09-15 00:00:00",
2947,1,20635,"SUPPL",34,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20634s033,034,20635s033,034ltr.pdf","2004-09-15 00:00:00",
12894,2,20635,"SUPPL",34,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20634s033,034,20635s033,034lbl.pdf","2004-09-15 00:00:00",
25390,1,20635,"SUPPL",35,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20634s035,20635s035,21721s003ltr.pdf","2004-12-02 00:00:00",
35023,2,20635,"SUPPL",35,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20634s035,20635s035,21721s003lbl.pdf","2004-12-03 00:00:00",
2948,1,20635,"SUPPL",37,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20635s037,20634s036ltr.pdf","2004-11-08 00:00:00",
35024,2,20635,"SUPPL",37,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20635s037,20634s036lbl.pdf","2004-11-08 00:00:00",
25391,1,20635,"SUPPL",38,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020634s037,020635s038,021721s002ltr.pdf","2005-08-08 00:00:00",
35025,2,20635,"SUPPL",38,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020634s037,020635s038,021721s002lbl.pdf","2005-08-08 00:00:00",
12895,2,20635,"SUPPL",42,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020634s039,020635s042,021721s006lbl.pdf","2006-01-27 00:00:00",
2949,1,20635,"SUPPL",43,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020634s040,020635s043,021721s007LTR.pdf","2006-06-28 00:00:00",
12896,2,20635,"SUPPL",43,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020634s040,020635s043,021721s007lbl.pdf","2006-06-28 00:00:00",
2950,1,20635,"SUPPL",44,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s041,020635s044,021721s009ltr.pdf","2007-09-25 00:00:00",
35026,2,20635,"SUPPL",44,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s041,020635s044,021721s009lbl.pdf","2007-09-19 00:00:00",
25392,1,20635,"SUPPL",45,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s042,020635s045,021721s010ltr.pdf","2007-06-04 00:00:00",
35027,2,20635,"SUPPL",45,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s042,020635s045,021721s010lbl.pdf","2007-06-04 00:00:00",
2951,1,20635,"SUPPL",46,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s043,020635s046,021721s011ltr.pdf","2007-09-25 00:00:00",
35028,2,20635,"SUPPL",46,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s043,020635s046,021721s011lbl.pdf","2007-09-19 00:00:00",
52004,20,20635,"SUPPL",46,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634s043, 020635s046, 021721s011_levofloxacin_Levaquin_ClinicalRev.pdf","1900-01-01 00:00:00",
52007,23,20635,"SUPPL",46,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634, 020635, 021721_levofloxacin_orig_5-16-06.pdf","1900-01-01 00:00:00",
52010,25,20635,"SUPPL",46,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634, 020635, 021721_levofloxacin_amend_6-16-06.pdf","1900-01-01 00:00:00",
52015,18,20635,"SUPPL",46,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634s043, 020635s046, 021721s011_levofloxacin_Levaquin_ClinPharmRev2.pdf","1900-01-01 00:00:00",
52016,17,20635,"SUPPL",46,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020634s043, 020635s046, 021721s011_levofloxacin_Levaquin-StatRev.pdf","1900-01-01 00:00:00",
12897,2,20635,"SUPPL",47,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s044,020635s047,021721s012lbl.pdf","2007-05-16 00:00:00",
25393,1,20635,"SUPPL",47,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s044,020635s047,021721s012ltr.pdf","2007-05-16 00:00:00",
25394,1,20635,"SUPPL",48,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s045, 020635s048, 021721s013ltr.pdf","2007-07-05 00:00:00",
35029,2,20635,"SUPPL",48,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s045,020635s048,021721s031lbl.pdf","2007-06-27 00:00:00",
2952,1,20635,"SUPPL",51,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020634se5-047020635se5-051021721se5-015ltr.pdf","2008-05-08 00:00:00",
24178,21,20635,"SUPPL",51,"0","http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/020634se5-047,020635se5-051,021721se5-015_SUMR.pdf","2008-07-16 00:00:00",
25395,1,20635,"SUPPL",52,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s048,020635s052,021721s016ltr.pdf","2007-11-19 00:00:00",
35030,2,20635,"SUPPL",52,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s048,020635s052,021721s016lbl.pdf","2007-11-19 00:00:00",
2953,1,20635,"SUPPL",53,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s049,020635s053,021721s017ltr.pdf","2007-11-19 00:00:00",
35031,2,20635,"SUPPL",53,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s049,020635s053,021721s017lbl.pdf","2007-11-19 00:00:00",
2954,1,20635,"SUPPL",54,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020634s050, 020635s054, 021721s018ltr.pdf","2008-01-09 00:00:00",
12898,2,20635,"SUPPL",54,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020634s050,020635s054,021721s018lbl.pdf","2007-12-14 00:00:00",
12899,2,20635,"SUPPL",55,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020634s051,020635s055,021721s019lbl.pdf","2008-06-05 00:00:00",
25396,1,20635,"SUPPL",55,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020634s051, 020635s055, 021721s019ltr.pdf","2008-04-18 00:00:00",
12900,2,20635,"SUPPL",57,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021721s020_020635s57_020634s52_lbl.pdf","2008-10-08 00:00:00",
25397,1,20635,"SUPPL",57,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020634s052, 020635s057,021721s020ltr .pdf","2008-10-07 00:00:00",
25398,1,20635,"SUPPL",58,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020634s053,020635s058,021721s021lt.pdf","2009-05-05 00:00:00",
35032,2,20635,"SUPPL",58,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020634s053,020635s058, 021721s021lbl.pdf","2009-05-11 00:00:00",
2955,1,20635,"SUPPL",59,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020634s054,020635s059,021721s022ltr.pdf","2009-03-13 00:00:00",
2956,1,20635,"SUPPL",64,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020634s058,020635s064,021721s025ltr.pdf","2011-03-03 00:00:00",
35033,2,20635,"SUPPL",64,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020634s058,020635s064,021721s025lbl.pdf","2011-03-04 00:00:00",
2957,1,20635,"SUPPL",65,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020634s059,020635s065,021721s026ltr.pdf","2011-06-14 00:00:00",
35034,2,20635,"SUPPL",65,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020634s059,020635s065,021721s026lbl.pdf","2011-06-14 00:00:00",
25399,1,20635,"SUPPL",67,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020634s061,020635s067,021721s028ltr.pdf","2012-05-01 00:00:00",
35035,2,20635,"SUPPL",67,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020634s061,020635s067,021721s028lbl.pdf","2012-04-30 00:00:00",
41511,3,20635,"SUPPL",67,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/020634Orig1s061, 020635Orig1s067, 021721Orig1s028TOC.cfm","2015-03-11 00:00:00",
12901,2,20635,"SUPPL",68,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020634s062s064,020635s068s070,021721s029s031lbl.pdf","2011-10-12 00:00:00",
25400,1,20635,"SUPPL",68,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020634s062,s064,020635s068,s070,021721s029,s031ltr.pdf","2011-10-13 00:00:00",
41512,3,20635,"SUPPL",68,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020635Orig1s068s070.pdf","2012-06-22 00:00:00",
20791,3,20635,"SUPPL",70,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020635Orig1s068s070.pdf","2012-06-22 00:00:00",
25401,1,20635,"SUPPL",70,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020634s062,s064,020635s068,s070,021721s029,s031ltr.pdf","2011-10-13 00:00:00",
35036,2,20635,"SUPPL",70,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020634s062s064,020635s068s070,021721s029s031lbl.pdf","2011-10-12 00:00:00",
2958,1,20635,"SUPPL",71,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020634Orig1s065,020635Orig1s071,021721Orig1s032ltr_replace.pdf","2013-08-16 00:00:00",
35037,2,20635,"SUPPL",71,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020634s065,020635s071,021721s032lbl.pdf","2013-08-15 00:00:00",
25402,1,20635,"SUPPL",72,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020634Orig1s066,020635Orig1s072,021721Orig1s033ltr.pdf","2014-05-28 00:00:00",
35038,2,20635,"SUPPL",72,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020634s066,020635s072,021721s033lbl.pdf","2014-05-28 00:00:00",
2959,1,20635,"SUPPL",73,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/020634s067_020635s073_021721Orig1s034ltr.pdf","2016-07-26 00:00:00",
35039,2,20635,"SUPPL",73,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/020634s067,020635s073,021721s034lbl.pdf","2016-07-26 00:00:00",
47150,1,20635,"SUPPL",74,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/020634Orig1s068,020635Orig1s074,021721Orig1s035ltr.pdf","2017-02-09 00:00:00",
47162,2,20635,"SUPPL",74,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/020634s068,020635s074,021721s035lbl.pdf","2017-02-10 00:00:00",
20792,3,20636,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020636_S002_VIRAMUNE.pdf","2007-08-06 00:00:00",
20793,3,20636,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020636_S005_VIRAMUNE.pdf","2007-08-06 00:00:00",
41513,3,20636,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020636_S007_VIRAMUNE.pdf","2007-08-06 00:00:00",
20794,3,20636,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-933_20-636S009_Viramune.cfm","2004-02-04 00:00:00",
25403,1,20636,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-933_Viramune_Approv.pdf","2004-06-30 00:00:00",
35040,2,20636,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-933_Viramune_Prntlbl.pdf","2004-06-30 00:00:00",
20795,3,20636,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020636_S012_VIRAMUNE.pdf","2007-08-06 00:00:00",
25404,1,20636,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20636slr016,20933slr006ltr.pdf","2004-06-30 00:00:00",
35041,2,20636,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20636slr016,20933slr006_viramune_lbl.pdf","2003-04-04 00:00:00",
20796,3,20636,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020636s017_020933s007_Viramune.cfm","2005-04-27 00:00:00",
25405,1,20636,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20636s17ltr.pdf","2002-03-27 00:00:00",
25406,1,20636,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20636slr020,20933slr010ltr.pdf","2003-08-06 00:00:00",
35042,2,20636,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20636slr020,20933slr010_viramune_lbl.pdf","2003-08-06 00:00:00",
2960,1,20636,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20636slr021,20933slr011ltr.pdf","2003-12-23 00:00:00",
35043,2,20636,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20636slr021,20933slr011_viramune_lbl.pdf","2003-12-29 00:00:00",
2961,1,20636,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20636slr022ltr.pdf","2004-05-26 00:00:00",
12902,2,20636,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20636slr022_viramune_lbl.pdf","2004-05-27 00:00:00",
2962,1,20636,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/20636s025,20933s014ltr.pdf","2005-03-02 00:00:00",
20797,3,20636,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020636_S025_VIRAMUNE.pdf","2007-08-06 00:00:00",
35044,2,20636,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/20636s025,20933s014lbl.pdf","2005-03-02 00:00:00",
12903,2,20636,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020636s026,020933s015lbl.pdf","2007-04-20 00:00:00",
25407,1,20636,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020636s026,020933s015ltr.pdf","2007-04-20 00:00:00",
2963,1,20636,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020636s027, 020933s017ltr.pdf","2008-06-30 00:00:00",
35045,2,20636,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020636s027,020933s017lbl.pdf","2008-06-26 00:00:00",
25408,1,20636,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/020636s029,020933s019ltr.pdf","2007-08-17 00:00:00",
35046,2,20636,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020636s029,020933s019lbl.pdf","2007-08-17 00:00:00",
12904,2,20636,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020933s022,020636s032lbl.pdf","2010-01-20 00:00:00",
25409,1,20636,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020933s022,020636s032ltr.pdf","2010-01-26 00:00:00",
2964,1,20636,"SUPPL",35,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/020636s035,020933s026ltr.pdf","2010-07-23 00:00:00",
35047,2,20636,"SUPPL",35,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020636s035,020933s026lbl.pdf","2010-07-22 00:00:00",
25410,1,20636,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020636s036,020933s027ltr.pdf","2011-01-14 00:00:00",
35048,2,20636,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020636s036,020933s027lbl.pdf","2011-01-10 00:00:00",
2965,1,20636,"SUPPL",37,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020933s028,020636s037ltr.pdf","2011-03-31 00:00:00",
12905,2,20636,"SUPPL",37,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020933s028,020636s037lbl.pdf","2011-03-28 00:00:00",
25411,1,20636,"SUPPL",38,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020933s029,020636s038,201152s001ltr.pdf","2011-05-10 00:00:00",
2966,1,20636,"SUPPL",39,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/020636s039,020933s030ltr.pdf","2011-11-14 00:00:00",
35049,2,20636,"SUPPL",39,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020636s039_020933s030lbl.pdf","2011-11-10 00:00:00",
25412,1,20636,"SUPPL",42,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020636Orig1s042,020933Orig1s033ltr.pdf","2012-11-13 00:00:00",
35050,2,20636,"SUPPL",42,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020636s042,020933s033lbl.pdf","2012-11-15 00:00:00",
12906,2,20636,"SUPPL",44,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020636s044,020933s035lbl.pdf","2014-01-28 00:00:00",
25413,1,20636,"SUPPL",44,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020636Orig1s044,020933Orig1s035ltr.pdf","2014-01-28 00:00:00",
47735,2,20636,"SUPPL",48,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/020636s048,020933s038lbl.pdf","2017-03-28 00:00:00",
47736,8,20636,"SUPPL",48,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/020636s048,020933s038lbl.pdf#page=19","2017-03-28 00:00:00",
47768,1,20636,"SUPPL",48,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/020636Orig1s048,020933Orig1s038ltr.pdf","2017-03-29 00:00:00",
55613,2,20636,"SUPPL",50,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020636s050,020933s040lbl.pdf","2018-09-25 00:00:00",
55615,8,20636,"SUPPL",50,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/020636s050,020933s040lbl.pdf#page=19","2018-09-25 00:00:00",
55742,1,20636,"SUPPL",50,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/020636Orig1s050,020933Orig1s040ltr.pdf","2018-10-01 00:00:00",
20798,3,20637,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/020637Orig1s000.pdf","2013-02-25 00:00:00",
2967,1,20637,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20637se1-016ltr.pdf","2003-03-10 00:00:00",
20799,3,20637,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637s016_Gliadel.cfm","2003-07-08 00:00:00",
35051,2,20637,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020637s016lbl.pdf","2003-03-05 00:00:00",
2968,1,20637,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020637s022ltr.pdf","2007-01-08 00:00:00",
25414,1,20637,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/020637Orig1s026ltr.pdf","2013-08-20 00:00:00",
35052,2,20637,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020637s026lbl.pdf","2013-08-21 00:00:00",
2969,1,20637,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/020637Orig1s027ltr.pdf","2014-11-24 00:00:00",
35053,2,20638,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/020638s003lbl.pdf","2005-01-28 00:00:00",
23174,8,20639,"ORIG",1,"0","http://www.fda.gov/downloads/Drugs/DrugSafety/ucm089126.pdf","2009-11-20 00:00:00",
23587,10,20639,"ORIG",1,"0","http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/UCM096273","2007-05-09 00:00:00",
41514,3,20639,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/20639_seroquel_toc.cfm","2007-07-17 00:00:00",
44456,14,20639,"ORIG",1,"Other Important Information from FDA","http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm094303.htm","2011-12-22 00:00:00",
2970,1,20639,"SUPPL",11,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20639S11LTR.PDF","2001-03-27 00:00:00",
2971,1,20639,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20639se1-017,016ltr.pdf","2004-01-14 00:00:00",
12907,2,20639,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20639se1-017,016_seroquel_lbl.pdf","2004-01-15 00:00:00",
41515,3,20639,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020639_S016&S017_SEROQUEL TABLETS.pdf","2007-11-19 00:00:00",
20800,3,20639,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020639_S016&S017_SEROQUEL TABLETS.pdf","2007-11-19 00:00:00",
